375.0	37401.0	37500.0	0.0	1.0
376.0	37501.0	37600.0	0.0	1.0
377.0	37601.0	37700.0	0.0	1.0
378.0	37701.0	37800.0	0.0	1.0
379.0	37801.0	37900.0	0.0	1.0
380.0	37901.0	38000.0	0.0	1.0
381.0	38001.0	38100.0	0.0	1.0
382.0	38101.0	38200.0	0.0	1.0
383.0	38201.0	38300.0	0.0	1.0
384.0	38301.0	38400.0	0.0	1.0
385.0	38401.0	38500.0	0.0	1.0
386.0	38501.0	38600.0	0.0	1.0
387.0	38601.0	38700.0	0.0	1.0
388.0	38701.0	38800.0	1.0	1.0
389.0	38801.0	38900.0	0.0	1.0
390.0	38901.0	39000.0	0.0	1.0
391.0	39001.0	39100.0	0.0	1.0
392.0	39101.0	39200.0	0.0	1.0
393.0	39201.0	39300.0	0.0	1.0
394.0	39301.0	39400.0	0.0	1.0
395.0	39401.0	39500.0	0.0	1.0
396.0	39501.0	39600.0	0.0	1.0
397.0	39601.0	39700.0	0.0	1.0
398.0	39701.0	39800.0	0.0	1.0
399.0	39801.0	39900.0	0.0	1.0
400.0	39901.0	40000.0	0.0	1.0
401.0	40001.0	40100.0	0.0	1.0
402.0	40101.0	40200.0	1.0	1.0
403.0	40201.0	40300.0	0.0	1.0
404.0	40301.0	40400.0	0.0	1.0
